Country Name,Country Code,Indicator Name,Country,Unemploymentrate
East Asia & Pacific (all income levels),EAS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2003,4.84425972826238
East Asia & Pacific (all income levels),EAS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2004,4.85180974090546
East Asia & Pacific (all income levels),EAS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2005,4.6756992437325
East Asia & Pacific (all income levels),EAS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2006,4.51275946068471
East Asia & Pacific (all income levels),EAS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2007,4.22841812227956
East Asia & Pacific (all income levels),EAS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2008,4.56643943973728
East Asia & Pacific (all income levels),EAS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2009,4.63928497181989
East Asia & Pacific (all income levels),EAS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2010,4.40219387052698
East Asia & Pacific (all income levels),EAS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2011,4.32977682641875
East Asia & Pacific (all income levels),EAS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2012,4.38606939059315
East Asia & Pacific (all income levels),EAS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2013,4.47193725572065
Europe & Central Asia (developing only),ECA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",1991,9.27246495817806
Europe & Central Asia (developing only),ECA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",1992,9.70578783330388
Europe & Central Asia (developing only),ECA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",1993,10.4563052909903
Europe & Central Asia (developing only),ECA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",1994,9.64998103640822
Europe & Central Asia (developing only),ECA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",1995,9.1126534113862
Europe & Central Asia (developing only),ECA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",1996,9.16447215798143
Europe & Central Asia (developing only),ECA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",1997,9.50592013057888
Europe & Central Asia (developing only),ECA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",1998,10.1483435719576
Europe & Central Asia (developing only),ECA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",1999,10.419295107187
Europe & Central Asia (developing only),ECA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2000,10.3488914442705
Europe & Central Asia (developing only),ECA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2001,10.8483750933751
Europe & Central Asia (developing only),ECA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2002,10.8985720761574
Europe & Central Asia (developing only),ECA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2003,10.5285470005567
Europe & Central Asia (developing only),ECA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2004,10.6228487522981
Europe & Central Asia (developing only),ECA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2005,10.0730597257851
Europe & Central Asia (developing only),ECA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2006,9.90072407926551
Europe & Central Asia (developing only),ECA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2007,9.51643612326645
Europe & Central Asia (developing only),ECA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2008,9.16699819687672
Europe & Central Asia (developing only),ECA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2009,10.6518806505515
Europe & Central Asia (developing only),ECA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2010,10.2560667138814
Europe & Central Asia (developing only),ECA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2011,9.78596457205254
Europe & Central Asia (developing only),ECA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2012,9.51363833254263
Europe & Central Asia (developing only),ECA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2013,9.70797389762277
Europe & Central Asia (all income levels),ECS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",1991,9.4468986864099
Europe & Central Asia (all income levels),ECS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",1992,8.61030858330303
Europe & Central Asia (all income levels),ECS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",1993,9.71843878075968
Europe & Central Asia (all income levels),ECS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",1994,10.1930813960453
Europe & Central Asia (all income levels),ECS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",1995,10.0012825811699
Europe & Central Asia (all income levels),ECS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",1996,10.0917626916423
Europe & Central Asia (all income levels),ECS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",1997,10.4159372135556
Europe & Central Asia (all income levels),ECS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",1998,10.5168839543797
Europe & Central Asia (all income levels),ECS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",1999,10.3784335196528
Europe & Central Asia (all income levels),ECS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2000,9.66861204238776
Europe & Central Asia (all income levels),ECS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2001,9.16341906551532
Europe & Central Asia (all income levels),ECS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2002,9.17131769123434
Europe & Central Asia (all income levels),ECS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2003,9.19378395664797
Europe & Central Asia (all income levels),ECS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2004,9.22621854593621
Europe & Central Asia (all income levels),ECS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2005,8.84879681979997
Europe & Central Asia (all income levels),ECS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2006,8.39168086797186
Europe & Central Asia (all income levels),ECS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2007,7.51501709315622
Europe & Central Asia (all income levels),ECS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2008,7.36891869328752
Europe & Central Asia (all income levels),ECS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2009,9.25491405377245
Europe & Central Asia (all income levels),ECS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2010,9.33583997152235
Europe & Central Asia (all income levels),ECS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2011,9.03754403935468
Europe & Central Asia (all income levels),ECS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2012,9.30293046896769
Europe & Central Asia (all income levels),ECS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2013,9.60529745695001
Ecuador,ECU,"Unemployment, total (% of total labor force) (modeled ILO estimate)",1991,4.30000019073486
Ecuador,ECU,"Unemployment, total (% of total labor force) (modeled ILO estimate)",1992,5.59999990463257
Ecuador,ECU,"Unemployment, total (% of total labor force) (modeled ILO estimate)",1993,5.59999990463257
Ecuador,ECU,"Unemployment, total (% of total labor force) (modeled ILO estimate)",1994,4.90000009536743
Ecuador,ECU,"Unemployment, total (% of total labor force) (modeled ILO estimate)",1995,5.5
Ecuador,ECU,"Unemployment, total (% of total labor force) (modeled ILO estimate)",1996,5.59999990463257
Ecuador,ECU,"Unemployment, total (% of total labor force) (modeled ILO estimate)",1997,5.5
Ecuador,ECU,"Unemployment, total (% of total labor force) (modeled ILO estimate)",1998,5.90000009536743
Ecuador,ECU,"Unemployment, total (% of total labor force) (modeled ILO estimate)",1999,6.5
Ecuador,ECU,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2000,7.19999980926514
Ecuador,ECU,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2001,8.39999961853027
Ecuador,ECU,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2002,8.39999961853027
Ecuador,ECU,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2003,9.30000019073486
Ecuador,ECU,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2004,6.69999980926514
Ecuador,ECU,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2005,6.59999990463257
Ecuador,ECU,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2006,6.30000019073486
Ecuador,ECU,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2007,5
Ecuador,ECU,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2008,6
Ecuador,ECU,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2009,6.5
Ecuador,ECU,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2010,5
Ecuador,ECU,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2011,4.19999980926514
Ecuador,ECU,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2012,4.09999990463257
Ecuador,ECU,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2013,4.19999980926514
"Egypt, Arab Rep.",EGY,"Unemployment, total (% of total labor force) (modeled ILO estimate)",1991,9.60000038146973
"Egypt, Arab Rep.",EGY,"Unemployment, total (% of total labor force) (modeled ILO estimate)",1992,9
"Egypt, Arab Rep.",EGY,"Unemployment, total (% of total labor force) (modeled ILO estimate)",1993,10.8999996185303
"Egypt, Arab Rep.",EGY,"Unemployment, total (% of total labor force) (modeled ILO estimate)",1994,11
"Egypt, Arab Rep.",EGY,"Unemployment, total (% of total labor force) (modeled ILO estimate)",1995,11.3000001907349
"Egypt, Arab Rep.",EGY,"Unemployment, total (% of total labor force) (modeled ILO estimate)",1996,9
"Egypt, Arab Rep.",EGY,"Unemployment, total (% of total labor force) (modeled ILO estimate)",1997,8.39999961853027
"Egypt, Arab Rep.",EGY,"Unemployment, total (% of total labor force) (modeled ILO estimate)",1998,8.19999980926514
"Egypt, Arab Rep.",EGY,"Unemployment, total (% of total labor force) (modeled ILO estimate)",1999,8.10000038146973
"Egypt, Arab Rep.",EGY,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2000,9
"Egypt, Arab Rep.",EGY,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2001,9.39999961853027
"Egypt, Arab Rep.",EGY,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2002,10.1999998092651
"Egypt, Arab Rep.",EGY,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2003,10.3999996185303
"Egypt, Arab Rep.",EGY,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2004,10.6999998092651
"Egypt, Arab Rep.",EGY,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2005,11.1999998092651
"Egypt, Arab Rep.",EGY,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2006,10.6000003814697
"Egypt, Arab Rep.",EGY,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2007,8.89999961853027
"Egypt, Arab Rep.",EGY,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2008,8.69999980926514
"Egypt, Arab Rep.",EGY,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2009,9.39999961853027
"Egypt, Arab Rep.",EGY,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2010,9
"Egypt, Arab Rep.",EGY,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2011,12
"Egypt, Arab Rep.",EGY,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2012,12.6999998092651
"Egypt, Arab Rep.",EGY,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2013,12.6999998092651
Euro area,EMU,"Unemployment, total (% of total labor force) (modeled ILO estimate)",1991,8.68997258559508
Euro area,EMU,"Unemployment, total (% of total labor force) (modeled ILO estimate)",1992,9.1860200236201
Euro area,EMU,"Unemployment, total (% of total labor force) (modeled ILO estimate)",1993,10.7907633380558
Euro area,EMU,"Unemployment, total (% of total labor force) (modeled ILO estimate)",1994,11.6919191467043
Euro area,EMU,"Unemployment, total (% of total labor force) (modeled ILO estimate)",1995,11.3616199972009
Euro area,EMU,"Unemployment, total (% of total labor force) (modeled ILO estimate)",1996,11.5919230483081
Euro area,EMU,"Unemployment, total (% of total labor force) (modeled ILO estimate)",1997,11.6099559316875
Euro area,EMU,"Unemployment, total (% of total labor force) (modeled ILO estimate)",1998,11.0172741482271
Euro area,EMU,"Unemployment, total (% of total labor force) (modeled ILO estimate)",1999,10.3105163851086
Euro area,EMU,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2000,9.34090712916816
Euro area,EMU,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2001,8.35443772843631
Euro area,EMU,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2002,8.69643357745146
Euro area,EMU,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2003,8.90534702933851
Euro area,EMU,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2004,9.18856985250665
Euro area,EMU,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2005,8.99816096929643
Euro area,EMU,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2006,8.32435869784829
Euro area,EMU,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2007,7.43085032309222
Euro area,EMU,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2008,7.49843122603475
Euro area,EMU,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2009,9.5511217211924
Euro area,EMU,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2010,10.1841173028965
Euro area,EMU,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2011,10.1753343780094
Euro area,EMU,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2012,11.4015937047777
Euro area,EMU,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2013,12.0866962243693
Eritrea,ERI,"Unemployment, total (% of total labor force) (modeled ILO estimate)",1991,7.30000019073486
Eritrea,ERI,"Unemployment, total (% of total labor force) (modeled ILO estimate)",1992,7.40000009536743
Eritrea,ERI,"Unemployment, total (% of total labor force) (modeled ILO estimate)",1993,7.19999980926514
Eritrea,ERI,"Unemployment, total (% of total labor force) (modeled ILO estimate)",1994,7.09999990463257
Eritrea,ERI,"Unemployment, total (% of total labor force) (modeled ILO estimate)",1995,7.40000009536743
Eritrea,ERI,"Unemployment, total (% of total labor force) (modeled ILO estimate)",1996,7.30000019073486
Eritrea,ERI,"Unemployment, total (% of total labor force) (modeled ILO estimate)",1997,7.40000009536743
Eritrea,ERI,"Unemployment, total (% of total labor force) (modeled ILO estimate)",1998,7.5
Eritrea,ERI,"Unemployment, total (% of total labor force) (modeled ILO estimate)",1999,7.5
Eritrea,ERI,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2000,7.69999980926514
Eritrea,ERI,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2001,7.40000009536743
Eritrea,ERI,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2002,7.5
Eritrea,ERI,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2003,7.59999990463257
Eritrea,ERI,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2004,7.5
Eritrea,ERI,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2005,7.5
Eritrea,ERI,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2006,7.5
Eritrea,ERI,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2007,7.40000009536743
Eritrea,ERI,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2008,7.5
Eritrea,ERI,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2009,7.30000019073486
Eritrea,ERI,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2010,7.30000019073486
Eritrea,ERI,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2011,7.19999980926514
Eritrea,ERI,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2012,7.09999990463257
Eritrea,ERI,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2013,7.19999980926514
Spain,ESP,"Unemployment, total (% of total labor force) (modeled ILO estimate)",1991,16.3999996185303
Spain,ESP,"Unemployment, total (% of total labor force) (modeled ILO estimate)",1992,18.3999996185303
Spain,ESP,"Unemployment, total (% of total labor force) (modeled ILO estimate)",1993,22.7999992370605
Spain,ESP,"Unemployment, total (% of total labor force) (modeled ILO estimate)",1994,24.2999992370605
Spain,ESP,"Unemployment, total (% of total labor force) (modeled ILO estimate)",1995,23.1000003814697
Spain,ESP,"Unemployment, total (% of total labor force) (modeled ILO estimate)",1996,22.5
Spain,ESP,"Unemployment, total (% of total labor force) (modeled ILO estimate)",1997,21.1000003814697
Spain,ESP,"Unemployment, total (% of total labor force) (modeled ILO estimate)",1998,19
Spain,ESP,"Unemployment, total (% of total labor force) (modeled ILO estimate)",1999,15.8999996185303
Spain,ESP,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2000,14.1999998092651
Spain,ESP,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2001,10.6999998092651
Spain,ESP,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2002,11.6000003814697
Spain,ESP,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2003,11.5
Spain,ESP,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2004,11.1999998092651
Spain,ESP,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2005,9.30000019073486
Spain,ESP,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2006,8.60000038146973
Spain,ESP,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2007,8.39999961853027
Spain,ESP,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2008,11.5
Spain,ESP,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2009,18.1000003814697
Spain,ESP,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2010,20.2000007629395
Spain,ESP,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2011,21.7000007629395
Spain,ESP,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2012,25.2000007629395
Spain,ESP,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2013,26.6000003814697
Estonia,EST,"Unemployment, total (% of total labor force) (modeled ILO estimate)",1991,1.5
Estonia,EST,"Unemployment, total (% of total labor force) (modeled ILO estimate)",1992,3.70000004768372
Estonia,EST,"Unemployment, total (% of total labor force) (modeled ILO estimate)",1993,6.59999990463257
Estonia,EST,"Unemployment, total (% of total labor force) (modeled ILO estimate)",1994,7.59999990463257
Estonia,EST,"Unemployment, total (% of total labor force) (modeled ILO estimate)",1995,9.69999980926514
Estonia,EST,"Unemployment, total (% of total labor force) (modeled ILO estimate)",1996,9.89999961853027
Estonia,EST,"Unemployment, total (% of total labor force) (modeled ILO estimate)",1997,10.3999996185303
Estonia,EST,"Unemployment, total (% of total labor force) (modeled ILO estimate)",1998,9.5
Estonia,EST,"Unemployment, total (% of total labor force) (modeled ILO estimate)",1999,11.6000003814697
Estonia,EST,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2000,13.1000003814697
Estonia,EST,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2001,12.3999996185303
Estonia,EST,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2002,9.39999961853027
Estonia,EST,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2003,10.6999998092651
Estonia,EST,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2004,10
Estonia,EST,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2005,7.90000009536743
Estonia,EST,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2006,5.90000009536743
Estonia,EST,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2007,4.69999980926514
Estonia,EST,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2008,5.5
Estonia,EST,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2009,13.8000001907349
Estonia,EST,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2010,16.8999996185303
Estonia,EST,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2011,12.5
Estonia,EST,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2012,10.1000003814697
Estonia,EST,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2013,8.80000019073486
Ethiopia,ETH,"Unemployment, total (% of total labor force) (modeled ILO estimate)",1991,7
Ethiopia,ETH,"Unemployment, total (% of total labor force) (modeled ILO estimate)",1992,7.09999990463257
Ethiopia,ETH,"Unemployment, total (% of total labor force) (modeled ILO estimate)",1993,6.69999980926514
Ethiopia,ETH,"Unemployment, total (% of total labor force) (modeled ILO estimate)",1994,6.90000009536743
Ethiopia,ETH,"Unemployment, total (% of total labor force) (modeled ILO estimate)",1995,8.10000038146973
Ethiopia,ETH,"Unemployment, total (% of total labor force) (modeled ILO estimate)",1996,8.10000038146973
Ethiopia,ETH,"Unemployment, total (% of total labor force) (modeled ILO estimate)",1997,8.19999980926514
Ethiopia,ETH,"Unemployment, total (% of total labor force) (modeled ILO estimate)",1998,8.19999980926514
Ethiopia,ETH,"Unemployment, total (% of total labor force) (modeled ILO estimate)",1999,8.19999980926514
Ethiopia,ETH,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2000,7.90000009536743
Ethiopia,ETH,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2001,7.59999990463257
Ethiopia,ETH,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2002,7
Ethiopia,ETH,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2003,6.40000009536743
Ethiopia,ETH,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2004,5.90000009536743
Ethiopia,ETH,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2005,5.40000009536743
Ethiopia,ETH,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2006,5.40000009536743
Ethiopia,ETH,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2007,5.40000009536743
Ethiopia,ETH,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2008,5.40000009536743
Ethiopia,ETH,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2009,5.40000009536743
Ethiopia,ETH,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2010,5.40000009536743
Ethiopia,ETH,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2011,5.40000009536743
Ethiopia,ETH,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2012,5.40000009536743
Ethiopia,ETH,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2013,5.69999980926514
European Union,EUU,"Unemployment, total (% of total labor force) (modeled ILO estimate)",1991,8.84492243032494
European Union,EUU,"Unemployment, total (% of total labor force) (modeled ILO estimate)",1992,9.48180403732811
European Union,EUU,"Unemployment, total (% of total labor force) (modeled ILO estimate)",1993,10.9203295227881
European Union,EUU,"Unemployment, total (% of total labor force) (modeled ILO estimate)",1994,11.3424927591819
European Union,EUU,"Unemployment, total (% of total labor force) (modeled ILO estimate)",1995,10.7704963002697
European Union,EUU,"Unemployment, total (% of total labor force) (modeled ILO estimate)",1996,10.6926488549306
European Union,EUU,"Unemployment, total (% of total labor force) (modeled ILO estimate)",1997,10.3858517663604
European Union,EUU,"Unemployment, total (% of total labor force) (modeled ILO estimate)",1998,9.82220834040787
European Union,EUU,"Unemployment, total (% of total labor force) (modeled ILO estimate)",1999,9.56967428762312
European Union,EUU,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2000,9.21247469918943
European Union,EUU,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2001,8.66409838523182
European Union,EUU,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2002,9.04506155902262
European Union,EUU,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2003,9.02423836707223
European Union,EUU,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2004,9.17410499746002
European Union,EUU,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2005,8.93568930393414
European Union,EUU,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2006,8.22183374161479
European Union,EUU,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2007,7.17567892510215
European Union,EUU,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2008,6.97223432151409
European Union,EUU,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2009,8.95602482737625
European Union,EUU,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2010,9.63520026092755
European Union,EUU,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2011,9.61146112278748
European Union,EUU,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2012,10.5103640102942
European Union,EUU,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2013,10.9302166662659
Fragile and conflict affected situations,FCS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",1991,8.01617528237995
Fragile and conflict affected situations,FCS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",1992,8.10673583255648
Fragile and conflict affected situations,FCS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",1993,7.96869483335245
Fragile and conflict affected situations,FCS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",1994,8.00525761522597
Fragile and conflict affected situations,FCS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",1995,7.82513953197535
Fragile and conflict affected situations,FCS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",1996,7.98469013215456
Fragile and conflict affected situations,FCS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",1997,8.03749649943799
Fragile and conflict affected situations,FCS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",1998,8.01567744363519
Fragile and conflict affected situations,FCS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",1999,7.68991269248155
Fragile and conflict affected situations,FCS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2000,7.88843625640571
Fragile and conflict affected situations,FCS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2001,8.00540148790618
Fragile and conflict affected situations,FCS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2002,8.01848711365601
Fragile and conflict affected situations,FCS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2003,8.53718851523765
Fragile and conflict affected situations,FCS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2004,8.37754225659727
Fragile and conflict affected situations,FCS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2005,8.01157251905863
Fragile and conflict affected situations,FCS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2006,8.08852709693584
Fragile and conflict affected situations,FCS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2007,8.07328354681105
Fragile and conflict affected situations,FCS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2008,8.1129420997863
Fragile and conflict affected situations,FCS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2009,8.02512519587474
Fragile and conflict affected situations,FCS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2010,8.06656937177086
Fragile and conflict affected situations,FCS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2011,8.10236878468561
Fragile and conflict affected situations,FCS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2012,8.13330256540087
Fragile and conflict affected situations,FCS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2013,8.14654913842636
Finland,FIN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",1991,6.5
Finland,FIN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",1992,11.6000003814697
Finland,FIN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",1993,16.2000007629395
Finland,FIN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",1994,16.3999996185303
Finland,FIN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",1995,15.3000001907349
Finland,FIN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",1996,14.3999996185303
Finland,FIN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",1997,12.6000003814697
Finland,FIN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",1998,11.3999996185303
Finland,FIN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",1999,10.1000003814697
Finland,FIN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2000,9.69999980926514
